1	299.58	200.91	58.341	34.572	four	1
1	316.87	99.355	44.296	39.974	three	2
1	333.07	14.005	51.859	41.055	four	3
2	299.33	202.17	58.341	34.572	four	1
2	317.18	100.44	44.296	39.974	three	2
2	330.37	14.005	51.859	41.055	four	3
3	299.08	203.43	58.341	34.572	four	1
3	317.48	101.52	44.296	39.974	three	2
3	327.67	14.005	51.859	41.055	four	3
4	298.82	204.69	58.341	34.572	four	1
4	317.79	102.6	44.296	39.974	three	2
4	327.52	15.008	51.859	41.055	four	3
5	298.57	205.95	58.341	34.572	four	1
5	318.1	103.68	44.296	39.974	three	2
5	327.36	16.011	51.859	41.055	four	3
6	298.32	207.21	58.341	34.572	four	1
6	318.41	104.76	44.296	39.974	three	2
6	327.21	17.014	51.859	41.055	four	3
7	298.07	208.47	58.341	34.572	four	1
7	318.72	105.84	44.296	39.974	three	2
7	327.05	18.018	51.859	41.055	four	3
8	297.82	209.73	58.341	34.572	four	1
8	319.03	106.92	44.296	39.974	three	2
8	326.9	19.021	51.859	41.055	four	3
9	297.56	211	58.341	34.572	four	1
9	318.67	108.36	44.296	39.974	three	2
9	326.74	20.024	51.859	41.055	four	3
10	297.31	212.26	58.341	34.572	four	1
10	318.31	109.8	44.296	39.974	three	2
10	326.59	21.027	51.859	41.055	four	3
11	297.06	213.52	58.341	34.572	four	1
11	317.95	111.24	44.296	39.974	three	2
11	326.44	22.031	51.859	41.055	four	3
12	296.81	214.78	58.341	34.572	four	1
12	317.59	112.68	44.296	39.974	three	2
12	326.28	23.034	51.859	41.055	four	3
13	296.56	216.04	58.341	34.572	four	1
13	317.23	114.12	44.296	39.974	three	2
13	326.13	24.037	51.859	41.055	four	3
14	296.3	217.3	58.341	34.572	four	1
14	316.87	115.56	44.296	39.974	three	2
14	325.97	25.04	51.859	41.055	four	3
15	296.05	218.56	58.341	34.572	four	1
15	316.87	116.64	44.296	39.974	three	2
15	325.82	26.043	51.859	41.055	four	3
16	295.8	219.82	58.341	34.572	four	1
16	316.87	117.72	44.296	39.974	three	2
16	325.66	27.047	51.859	41.055	four	3
17	295.55	221.08	58.341	34.572	four	1
17	316.87	118.8	44.296	39.974	three	2
17	325.51	28.05	51.859	41.055	four	3
18	295.29	222.34	58.341	34.572	four	1
18	316.45	119.99	44.296	39.974	three	2
18	325.28	29.67	51.859	41.055	four	3
19	295.04	223.6	58.341	34.572	four	1
19	316.04	121.17	44.296	39.974	three	2
19	325.05	31.291	51.859	41.055	four	3
20	294.79	224.86	58.341	34.572	four	1
20	315.62	122.36	44.296	39.974	three	2
20	324.82	32.912	51.859	41.055	four	3
21	294.54	226.12	58.341	34.572	four	1
21	315.2	123.54	44.296	39.974	three	2
21	324.58	34.532	51.859	41.055	four	3
22	294.29	227.38	58.341	34.572	four	1
22	314.79	124.72	44.296	39.974	three	2
22	324.35	36.153	51.859	41.055	four	3
23	294.03	228.64	58.341	34.572	four	1
23	314.37	125.91	44.296	39.974	three	2
23	324.12	37.773	51.859	41.055	four	3
24	293.78	229.9	58.341	34.572	four	1
24	313.96	127.09	44.296	39.974	three	2
24	323.89	39.394	51.859	41.055	four	3
