1	261.77	222.52	42.135	41.055	two	1
1	363.32	222.52	47.537	46.457	five	2
1	373.05	170.66	43.215	34.572	six	3
2	260.23	222.52	42.135	41.055	two	1
2	361.56	222.75	47.537	46.457	five	2
2	371.57	170.66	43.215	34.572	six	3
3	258.7	222.52	42.135	41.055	two	1
3	359.8	222.97	47.537	46.457	five	2
3	370.09	170.66	43.215	34.572	six	3
4	257.16	222.52	42.135	41.055	two	1
4	358.03	223.2	47.537	46.457	five	2
4	368.61	170.66	43.215	34.572	six	3
5	255.63	222.52	42.135	41.055	two	1
5	356.27	223.43	47.537	46.457	five	2
5	367.13	170.66	43.215	34.572	six	3
6	254.09	222.52	42.135	41.055	two	1
6	354.51	223.66	47.537	46.457	five	2
6	365.65	170.66	43.215	34.572	six	3
7	252.56	222.52	42.135	41.055	two	1
7	352.75	223.88	47.537	46.457	five	2
7	364.18	170.66	43.215	34.572	six	3
8	251.02	222.52	42.135	41.055	two	1
8	350.98	224.11	47.537	46.457	five	2
8	362.7	170.66	43.215	34.572	six	3
9	249.48	222.52	42.135	41.055	two	1
9	349.22	224.34	47.537	46.457	five	2
9	361.22	170.66	43.215	34.572	six	3
10	247.95	222.52	42.135	41.055	two	1
10	347.46	224.57	47.537	46.457	five	2
10	359.74	170.66	43.215	34.572	six	3
11	246.41	222.52	42.135	41.055	two	1
11	345.7	224.79	47.537	46.457	five	2
11	358.26	170.66	43.215	34.572	six	3
12	244.88	222.52	42.135	41.055	two	1
12	343.93	225.02	47.537	46.457	five	2
12	356.78	170.66	43.215	34.572	six	3
13	243.34	222.52	42.135	41.055	two	1
13	342.17	225.25	47.537	46.457	five	2
13	355.31	170.66	43.215	34.572	six	3
14	241.81	222.52	42.135	41.055	two	1
14	340.41	225.48	47.537	46.457	five	2
14	353.83	170.66	43.215	34.572	six	3
15	240.27	222.52	42.135	41.055	two	1
15	338.64	225.7	47.537	46.457	five	2
15	352.35	170.66	43.215	34.572	six	3
16	238.74	222.52	42.135	41.055	two	1
16	336.88	225.93	47.537	46.457	five	2
16	350.87	170.66	43.215	34.572	six	3
17	237.2	222.52	42.135	41.055	two	1
17	335.12	226.16	47.537	46.457	five	2
17	349.39	170.66	43.215	34.572	six	3
18	235.67	222.52	42.135	41.055	two	1
18	333.36	226.39	47.537	46.457	five	2
18	347.91	170.66	43.215	34.572	six	3
