1	172	124	49	44	seven	1
1	91	173	52	45	seven	2
1	37	230	46	42	seven	3
2	168	124	49	52	seven	1
2	91	171	55	55	seven	2
2	33	231	45	49	seven	3
3	168	127	48	51	seven	1
3	92	175	56	54	seven	2
3	36	234	43	51	seven	3
4	167	128	48	51	seven	1
4	93	178	55	53	seven	2
4	36	236	42	50	seven	3
5	167	130	49	52	seven	1
5	93	179	54	52	seven	2
5	35	239	42	49	seven	3
6	166	131	50	53	seven	1
6	90	178	54	60	seven	2
6	35	241	42	49	seven	3
7	165	133	50	54	seven	1
7	89	180	54	60	seven	2
7	35	243	42	49	seven	3
8	164	135	51	55	seven	1
8	88	182	55	59	seven	2
8	34	245	44	49	seven	3
9	164	137	51	55	seven	1
9	87	185	57	57	seven	2
9	34	248	43	48	seven	3
10	164	139	51	54	seven	1
10	87	187	57	56	seven	2
10	33	251	43	47	seven	3
11	164	141	50	54	seven	1
11	86	190	57	55	seven	2
11	31	254	44	47	seven	3
12	163	142	51	54	seven	1
12	87	192	57	55	seven	2
12	30	257	44	48	seven	3
13	162	144	51	54	seven	1
13	88	195	56	53	seven	2
13	29	258	45	49	seven	3
14	162	145	51	54	seven	1
14	89	197	56	53	seven	2
14	32	261	42	49	seven	3
15	161	146	51	54	seven	1
15	90	200	54	52	seven	2
15	32	263	41	49	seven	3
16	161	148	51	54	seven	1
16	89	202	55	52	seven	2
16	32	265	40	48	seven	3
17	160	150	51	54	seven	1
17	90	204	53	52	seven	2
17	31	268	41	48	seven	3
18	160	151	50	55	seven	1
18	90	205	53	52	seven	2
18	31	270	41	49	seven	3
19	159	152	51	54	seven	1
19	85	206	54	56	seven	2
19	30	271	42	51	seven	3
20	158	154	53	56	seven	1
20	83	208	54	55	seven	2
20	30	273	43	50	seven	3
21	158	155	52	57	seven	1
21	82	210	55	54	seven	2
21	31	275	42	50	seven	3
22	159	157	51	57	seven	1
22	82	211	55	55	seven	2
22	30	277	43	50	seven	3
23	160	159	49	56	seven	1
23	82	213	55	54	seven	2
23	29	279	45	51	seven	3
24	10	0	30	25	seven	4
24	160	161	50	56	seven	1
24	84	215	53	54	seven	2
24	29	281	45	51	seven	3
25	10	0	29	27	seven	4
25	160	163	50	55	seven	1
25	84	217	53	54	seven	2
25	29	283	45	51	seven	3
26	9	0	28	28	seven	4
26	160	164	51	56	seven	1
26	85	219	53	54	seven	2
26	28	284	47	50	seven	3
27	7	0	28	30	seven	4
27	160	166	51	56	seven	1
27	86	221	53	54	seven	2
27	28	284	48	49	seven	3
28	6	0	29	31	seven	4
28	159	167	52	56	seven	1
28	87	222	53	54	seven	2
28	31	290	41	45	seven	3
29	5	0	29	33	seven	4
29	159	168	52	57	seven	1
29	88	224	53	53	seven	2
29	31	291	42	44	seven	3
30	5	0	29	33	seven	4
30	159	170	51	56	seven	1
30	88	226	53	53	seven	2
30	31	293	43	42	seven	3
31	4	0	28	34	seven	4
31	160	171	50	57	seven	1
31	88	228	53	53	seven	2
31	31	294	43	41	seven	3
32	3	0	28	34	seven	4
32	160	172	50	57	seven	1
32	89	229	52	54	seven	2
32	32	297	43	38	seven	3
33	2	0	28	34	seven	4
33	160	173	49	56	seven	1
33	90	230	51	54	seven	2
33	33	299	43	36	seven	3
34	1	0	29	35	seven	4
34	161	175	48	56	seven	1
34	85	231	55	59	seven	2
34	34	301	44	34	seven	3
35	1	1	29	36	seven	4
35	161	175	48	58	seven	1
35	84	233	56	58	seven	2
35	35	302	44	33	seven	3
36	2	1	28	38	seven	4
36	161	176	49	58	seven	1
36	84	235	56	57	seven	2
36	36	304	43	31	seven	3
37	2	2	28	38	seven	4
37	161	177	49	58	seven	1
37	84	236	56	57	seven	2
37	36	306	43	29	seven	3
38	2	2	27	40	seven	4
38	160	178	50	61	seven	1
38	85	238	56	57	seven	2
38	36	308	42	27	seven	3
39	0	2	28	41	seven	4
39	160	180	50	60	seven	1
39	86	240	55	57	seven	2
39	36	311	42	24	seven	3
40	0	1	26	43	seven	4
40	160	182	50	60	seven	1
40	87	243	54	56	seven	2
40	35	313	43	22	seven	3
41	0	1	26	43	seven	4
41	160	185	51	59	seven	1
41	89	244	52	56	seven	2
41	35	313	43	22	seven	3
42	0	2	26	41	seven	4
42	161	187	51	58	seven	1
42	91	246	52	55	seven	2
42	38	320	45	15	seven	3
43	1	2	26	41	seven	4
43	161	188	52	58	seven	1
43	92	247	52	56	seven	2
43	38	320	45	15	seven	3
44	2	3	26	39	seven	4
44	161	190	52	58	seven	1
44	93	249	52	56	seven	2
45	3	3	26	37	seven	4
45	161	191	52	58	seven	1
45	94	251	51	56	seven	2
46	0	2	20	52	seven	4
46	162	193	51	57	seven	1
46	95	253	50	55	seven	2
47	0	2	19	53	seven	4
47	162	195	51	56	seven	1
47	95	254	50	55	seven	2
48	0	3	18	52	seven	4
48	163	196	49	56	seven	1
48	92	256	50	60	seven	2
49	0	4	17	52	seven	4
49	164	198	48	55	seven	1
49	93	258	50	58	seven	2
50	0	5	16	52	seven	4
50	164	200	48	54	seven	1
50	92	259	51	58	seven	2
51	0	6	16	52	seven	4
51	165	202	47	53	seven	1
51	92	261	51	57	seven	2
52	0	7	16	52	seven	4
52	164	203	49	54	seven	1
52	92	262	52	58	seven	2
53	0	8	16	51	seven	4
53	164	204	49	54	seven	1
53	92	264	53	58	seven	2
54	0	10	16	49	seven	4
54	164	205	49	53	seven	1
54	92	265	54	59	seven	2
55	0	10	16	49	seven	4
55	164	205	52	61	seven	1
55	92	267	55	59	seven	2
56	0	10	16	49	seven	4
56	165	207	51	62	seven	1
56	93	269	54	60	seven	2
57	0	10	16	49	seven	4
57	165	209	51	62	seven	1
57	94	270	54	60	seven	2
58	0	10	16	49	seven	4
58	166	211	50	62	seven	1
58	95	271	54	60	seven	2
59	0	10	16	49	seven	4
59	17	0	39	25	seven	5
59	166	213	51	61	seven	1
59	95	273	54	59	seven	2
60	0	10	16	49	seven	4
60	18	0	40	25	seven	5
60	166	214	51	60	seven	1
60	95	275	54	58	seven	2
