1	176.42	240.89	139.37	62.662	five	1
1	281.21	145.81	115.6	77.788	four	2
1	542.67	186.87	49.698	78.868	one	3
2	176.33	240.89	139.37	63.327	five	1
2	281.05	145.73	115.93	77.954	four	2
2	542.83	187.28	49.698	78.203	one	3
3	176.25	240.89	139.37	63.992	five	1
3	280.88	145.65	116.27	78.12	four	2
3	543	187.7	49.698	77.538	one	3
4	176.17	240.89	139.37	64.657	five	1
4	280.72	145.56	116.6	78.286	four	2
4	543.17	188.11	49.698	76.874	one	3
5	176.08	240.89	139.37	65.322	five	1
5	280.55	145.48	116.93	78.453	four	2
5	543.33	188.53	49.698	76.209	one	3
6	176	240.89	139.37	65.987	five	1
6	280.38	145.4	117.26	78.619	four	2
6	543.5	188.94	49.698	75.544	one	3
7	175.92	240.89	139.37	66.651	five	1
7	280.22	145.31	117.6	78.785	four	2
7	543.66	189.36	49.698	74.879	one	3
8	175.83	240.89	139.37	67.316	five	1
8	280.05	145.23	117.93	78.951	four	2
8	543.83	189.78	49.698	74.214	one	3
9	175.75	240.89	139.37	67.981	five	1
9	279.88	145.15	118.26	79.117	four	2
9	544	190.19	49.698	73.549	one	3
10	175.67	240.89	139.37	68.646	five	1
10	279.72	145.06	118.59	79.284	four	2
10	544.16	190.61	49.698	72.884	one	3
11	175.59	240.89	139.37	69.311	five	1
11	279.55	144.98	118.93	79.45	four	2
11	544.33	191.02	49.698	72.22	one	3
12	175.5	240.89	139.37	69.976	five	1
12	279.39	144.9	119.26	79.616	four	2
12	544.5	191.44	49.698	71.555	one	3
13	175.42	240.89	139.37	70.641	five	1
13	279.22	144.81	119.59	79.782	four	2
13	544.66	191.85	49.698	70.89	one	3
14	175.34	240.89	139.37	71.305	five	1
14	279.05	144.73	119.92	79.949	four	2
14	544.83	192.27	49.698	70.225	one	3
15	175.17	240.97	139.37	71.305	five	1
15	278.55	144.57	120.26	79.949	four	2
15	545.04	192.27	49.49	70.225	one	3
16	175	241.05	139.37	71.305	five	1
16	278.06	144.4	120.59	79.949	four	2
16	545.24	192.27	49.282	70.225	one	3
17	174.84	241.14	139.37	71.305	five	1
17	277.56	144.23	120.92	79.949	four	2
17	545.45	192.27	49.074	70.225	one	3
18	174.67	241.22	139.37	71.305	five	1
18	277.06	144.07	121.25	79.949	four	2
18	545.66	192.27	48.867	70.225	one	3
19	174.5	241.3	139.37	71.305	five	1
19	276.56	143.9	121.58	79.949	four	2
19	545.87	192.27	48.659	70.225	one	3
20	174.34	241.38	139.37	71.305	five	1
20	276.06	143.73	121.92	79.949	four	2
20	546.07	192.27	48.451	70.225	one	3
21	174.17	241.47	139.37	71.305	five	1
21	275.56	143.57	122.25	79.949	four	2
21	546.28	192.27	48.243	70.225	one	3
22	174.01	241.55	139.37	71.305	five	1
22	275.06	143.4	122.58	79.949	four	2
22	546.49	192.27	48.036	70.225	one	3
23	173.84	241.63	139.37	71.305	five	1
23	274.57	143.24	122.91	79.949	four	2
23	546.7	192.27	47.828	70.225	one	3
24	173.67	241.72	139.37	71.305	five	1
24	274.07	143.07	123.25	79.949	four	2
24	546.91	192.27	47.62	70.225	one	3
25	173.51	241.8	139.37	71.305	five	1
25	273.57	142.9	123.58	79.949	four	2
25	547.11	192.27	47.412	70.225	one	3
26	173.34	241.88	139.37	71.305	five	1
26	273.07	142.74	123.91	79.949	four	2
26	547.32	192.27	47.205	70.225	one	3
27	173.18	241.97	139.37	71.305	five	1
27	272.57	142.57	124.24	79.949	four	2
27	547.53	192.27	46.997	70.225	one	3
28	172.68	241.97	139.37	71.472	five	1
28	272.57	142.57	124.24	80.364	four	2
28	547.74	192.27	46.789	70.225	one	3
29	172.18	241.97	139.37	71.638	five	1
29	272.57	142.57	124.24	80.78	four	2
29	547.94	192.27	46.581	70.225	one	3
30	171.68	241.97	139.37	71.804	five	1
30	272.57	142.57	124.24	81.195	four	2
30	548.15	192.27	46.373	70.225	one	3
31	171.18	241.97	139.37	71.97	five	1
31	272.57	142.57	124.24	81.611	four	2
31	548.36	192.27	46.166	70.225	one	3
32	170.68	241.97	139.37	72.137	five	1
32	272.57	142.57	124.24	82.026	four	2
32	548.57	192.27	45.958	70.225	one	3
33	170.18	241.97	139.37	72.303	five	1
33	272.57	142.57	124.24	82.442	four	2
33	548.78	192.27	45.75	70.225	one	3
34	169.68	241.97	139.37	72.469	five	1
34	272.57	142.57	124.24	82.857	four	2
34	548.98	192.27	45.542	70.225	one	3
35	169.19	241.97	139.37	72.635	five	1
35	272.57	142.57	124.24	83.273	four	2
35	549.19	192.27	45.335	70.225	one	3
36	168.69	241.97	139.37	72.801	five	1
36	272.57	142.57	124.24	83.688	four	2
36	549.4	192.27	45.127	70.225	one	3
37	168.19	241.97	139.37	72.968	five	1
37	272.57	142.57	124.24	84.104	four	2
37	549.61	192.27	44.919	70.225	one	3
38	167.69	241.97	139.37	73.134	five	1
38	272.57	142.57	124.24	84.519	four	2
38	549.81	192.27	44.711	70.225	one	3
39	167.19	241.97	139.37	73.3	five	1
39	272.57	142.57	124.24	84.935	four	2
39	550.02	192.27	44.504	70.225	one	3
40	166.69	241.97	139.37	73.466	five	1
40	272.57	142.57	124.24	85.35	four	2
40	550.23	192.27	44.296	70.225	one	3
41	166.52	241.97	139.54	73.745	five	1
41	272.33	142.57	124.42	85.35	four	2
41	550.4	192.27	44.122	70.225	one	3
42	166.34	241.97	139.72	74.024	five	1
42	272.08	142.57	124.59	85.35	four	2
42	550.58	192.27	43.947	70.225	one	3
43	166.17	241.97	139.89	74.303	five	1
43	271.84	142.57	124.77	85.35	four	2
43	550.75	192.27	43.773	70.225	one	3
44	166	241.97	140.07	74.581	five	1
44	271.59	142.57	124.94	85.35	four	2
44	550.93	192.27	43.599	70.225	one	3
45	165.82	241.97	140.24	74.86	five	1
45	271.35	142.57	125.12	85.35	four	2
45	551.1	192.27	43.425	70.225	one	3
46	165.65	241.97	140.42	75.139	five	1
46	271.11	142.57	125.29	85.35	four	2
46	551.28	192.27	43.25	70.225	one	3
47	165.47	241.97	140.59	75.418	five	1
47	270.86	142.57	125.46	85.35	four	2
47	551.45	192.27	43.076	70.225	one	3
48	165.3	241.97	140.76	75.697	five	1
48	270.62	142.57	125.64	85.35	four	2
48	551.62	192.27	42.902	70.225	one	3
49	165.12	241.97	140.94	75.976	five	1
49	270.38	142.57	125.81	85.35	four	2
49	551.8	192.27	42.728	70.225	one	3
50	164.95	241.97	141.11	76.254	five	1
50	270.13	142.57	125.99	85.35	four	2
50	551.97	192.27	42.553	70.225	one	3
51	164.78	241.97	141.29	76.533	five	1
51	269.89	142.57	126.16	85.35	four	2
51	552.15	192.27	42.379	70.225	one	3
52	164.6	241.97	141.46	76.812	five	1
52	269.64	142.57	126.34	85.35	four	2
52	552.32	192.27	42.205	70.225	one	3
53	164.43	241.97	141.64	77.091	five	1
53	269.4	142.57	126.51	85.35	four	2
53	552.5	192.27	42.03	70.225	one	3
54	164.25	241.97	141.81	77.37	five	1
54	269.16	142.57	126.68	85.35	four	2
54	552.67	192.27	41.856	70.225	one	3
55	164.08	241.97	141.98	77.648	five	1
55	268.91	142.57	126.86	85.35	four	2
55	552.84	192.27	41.682	70.225	one	3
56	163.9	241.97	142.16	77.927	five	1
56	268.67	142.57	127.03	85.35	four	2
56	553.02	192.27	41.508	70.225	one	3
57	163.73	241.97	142.33	78.206	five	1
57	268.42	142.57	127.21	85.35	four	2
57	553.19	192.27	41.333	70.225	one	3
58	163.56	241.97	142.51	78.485	five	1
58	268.18	142.57	127.38	85.35	four	2
58	553.37	192.27	41.159	70.225	one	3
59	163.38	241.97	142.68	78.764	five	1
59	267.94	142.57	127.56	85.35	four	2
59	553.54	192.27	40.985	70.225	one	3
60	163.21	241.97	142.85	79.042	five	1
60	267.69	142.57	127.73	85.35	four	2
60	553.72	192.27	40.811	70.225	one	3
61	163.03	241.97	143.03	79.321	five	1
61	267.45	142.57	127.9	85.35	four	2
61	553.89	192.27	40.636	70.225	one	3
62	162.86	241.97	143.2	79.6	five	1
62	267.2	142.57	128.08	85.35	four	2
62	554.06	192.27	40.462	70.225	one	3
63	162.69	241.97	143.38	79.879	five	1
63	266.96	142.57	128.25	85.35	four	2
63	554.24	192.27	40.288	70.225	one	3
64	162.51	241.97	143.55	80.158	five	1
64	266.72	142.57	128.43	85.35	four	2
64	554.41	192.27	40.114	70.225	one	3
65	162.34	241.97	143.73	80.436	five	1
65	266.47	142.57	128.6	85.35	four	2
65	554.59	192.27	39.939	70.225	one	3
66	162.16	241.97	143.9	80.715	five	1
66	266.23	142.57	128.78	85.35	four	2
66	554.76	192.27	39.765	70.225	one	3
67	161.99	241.97	144.07	80.994	five	1
67	265.98	142.57	128.95	85.35	four	2
67	554.93	192.27	39.591	70.225	one	3
68	161.81	241.97	144.25	81.273	five	1
68	265.74	142.57	129.12	85.35	four	2
